"Symbol  ","Series  ","Date  ","Prev Close  ","Open Price  ","High Price  ","Low Price  ","Last Price  ","Close Price  ","Average Price ","Total Traded Quantity  ","Turnover ₹  ","No. of Trades  ","Deliverable Qty  ","% Dly Qt to Traded Qty  "
"HCLTECH","EQ","21-May-2025","1,638.30","1,645.00","1,657.50","1,628.40","1,649.00","1,652.00","1,648.03","14,20,835","2,34,15,73,076.50","51,082","8,59,736","60.51"
"HCLTECH","EQ","20-May-2025","1,649.60","1,660.80","1,666.00","1,636.40","1,640.00","1,638.30","1,645.92","24,21,580","3,98,57,23,342.70","80,612","16,12,934","66.61"
"HCLTECH","EQ","19-May-2025","1,659.90","1,661.00","1,664.00","1,638.10","1,651.00","1,649.60","1,648.41","16,42,018","2,70,67,23,262.20","91,252","9,24,996","56.33"
"HCLTECH","EQ","16-May-2025","1,696.00","1,691.90","1,693.50","1,658.00","1,661.00","1,659.90","1,667.09","25,86,263","4,31,15,43,189.20","99,649","15,34,279","59.32"
"HCLTECH","EQ","15-May-2025","1,637.70","1,650.00","1,702.60","1,625.00","1,692.00","1,696.00","1,671.48","49,61,582","8,29,32,07,213.50","1,84,925","24,69,090","49.76"
"HCLTECH","EQ","14-May-2025","1,619.60","1,630.00","1,642.30","1,617.00","1,641.30","1,637.70","1,632.79","15,69,126","2,56,20,50,834.10","83,272","8,06,695","51.41"
"HCLTECH","EQ","13-May-2025","1,670.30","1,685.00","1,688.10","1,615.20","1,619.90","1,619.60","1,632.90","31,18,470","5,09,21,58,125.30","1,19,292","17,26,720","55.37"
"HCLTECH","EQ","12-May-2025","1,569.40","1,598.80","1,675.00","1,594.00","1,663.00","1,670.30","1,651.26","40,28,207","6,65,16,10,416.00","1,33,071","24,33,966","60.42"
"HCLTECH","EQ","09-May-2025","1,580.70","1,566.00","1,577.70","1,557.30","1,572.50","1,569.40","1,569.43","20,35,161","3,19,40,47,826.10","85,397","10,36,140","50.91"
"HCLTECH","EQ","08-May-2025","1,563.30","1,561.90","1,598.00","1,555.80","1,572.10","1,580.70","1,581.65","27,89,018","4,41,12,48,439.00","98,946","11,74,930","42.13"
"HCLTECH","EQ","07-May-2025","1,579.10","1,552.00","1,578.40","1,545.00","1,565.30","1,563.30","1,562.62","54,69,936","8,54,74,06,780.50","1,28,223","40,37,497","73.81"
"HCLTECH","EQ","06-May-2025","1,568.60","1,576.80","1,583.80","1,565.10","1,570.00","1,579.10","1,575.07","20,55,057","3,23,68,59,717.60","86,060","14,93,252","72.66"
"HCLTECH","EQ","05-May-2025","1,576.50","1,580.00","1,597.70","1,563.30","1,569.00","1,568.60","1,577.67","10,12,225","1,59,69,53,874.30","59,357","4,98,312","49.23"
"HCLTECH","EQ","02-May-2025","1,567.50","1,567.00","1,581.00","1,557.10","1,572.40","1,576.50","1,573.44","18,95,904","2,98,30,89,247.20","93,227","11,16,189","58.87"
"HCLTECH","EQ","30-Apr-2025","1,569.00","1,571.00","1,587.90","1,554.00","1,556.50","1,567.50","1,569.92","36,82,256","5,78,08,40,520.30","1,29,457","24,72,386","67.14"
"HCLTECH","EQ","29-Apr-2025","1,549.30","1,555.00","1,580.80","1,548.10","1,570.00","1,569.00","1,564.53","22,31,069","3,49,05,64,859.90","89,109","11,50,090","51.55"
"HCLTECH","EQ","28-Apr-2025","1,578.20","1,565.00","1,569.40","1,537.10","1,550.00","1,549.30","1,548.84","26,18,810","4,05,61,15,149.70","1,07,060","13,91,581","53.14"
"HCLTECH","EQ","25-Apr-2025","1,586.70","1,590.00","1,618.00","1,568.10","1,576.40","1,578.20","1,583.92","38,00,415","6,01,95,63,732.60","1,18,647","20,63,047","54.28"
"HCLTECH","EQ","24-Apr-2025","1,594.00","1,595.00","1,603.30","1,576.10","1,590.30","1,586.70","1,587.95","31,93,118","5,07,05,21,059.30","1,23,766","14,85,597","46.52"
"HCLTECH","EQ","23-Apr-2025","1,479.90","1,555.00","1,600.00","1,543.70","1,594.40","1,594.00","1,583.28","1,32,93,318","21,04,69,93,578.60","3,29,993","42,77,627","32.18"
"HCLTECH","EQ","22-Apr-2025","1,482.00","1,490.00","1,499.90","1,464.50","1,485.90","1,479.90","1,480.59","26,08,145","3,86,15,96,452.80","95,264","11,01,800","42.24"
"HCLTECH","EQ","21-Apr-2025","1,438.00","1,435.00","1,499.00","1,430.00","1,478.00","1,482.00","1,473.95","28,40,104","4,18,61,73,438.60","97,809","13,12,655","46.22"
"HCLTECH","EQ","17-Apr-2025","1,431.70","1,420.00","1,442.10","1,384.00","1,439.00","1,438.00","1,409.58","35,49,969","5,00,39,73,557.20","1,68,356","12,98,225","36.57"
"HCLTECH","EQ","16-Apr-2025","1,426.50","1,415.00","1,436.10","1,405.50","1,434.00","1,431.70","1,424.34","25,53,111","3,63,64,87,592.80","93,892","16,30,935","63.88"
"HCLTECH","EQ","15-Apr-2025","1,390.55","1,420.00","1,428.80","1,406.00","1,426.00","1,426.50","1,420.09","32,65,147","4,63,67,87,070.10","94,027","21,76,695","66.66"
"HCLTECH","EQ","11-Apr-2025","1,380.00","1,360.00","1,425.00","1,360.00","1,393.50","1,390.55","1,399.73","48,59,622","6,80,21,45,997.60","1,85,045","30,35,049","62.45"
"HCLTECH","EQ","09-Apr-2025","1,403.35","1,380.65","1,388.70","1,357.05","1,380.70","1,380.00","1,377.67","33,06,801","4,55,56,85,085.35","1,35,840","20,36,176","61.58"
"HCLTECH","EQ","08-Apr-2025","1,374.10","1,380.00","1,424.25","1,372.00","1,402.90","1,403.35","1,396.09","39,38,359","5,49,82,93,565.60","1,47,712","18,43,790","46.82"
"HCLTECH","EQ","07-Apr-2025","1,422.10","1,345.00","1,383.75","1,302.75","1,377.95","1,374.10","1,341.53","64,84,139","8,69,86,42,588.85","2,66,089","39,08,703","60.28"
"HCLTECH","EQ","04-Apr-2025","1,470.10","1,449.00","1,456.20","1,419.10","1,427.00","1,422.10","1,433.64","44,21,312","6,33,85,87,669.20","1,96,195","30,17,389","68.25"
"HCLTECH","EQ","03-Apr-2025","1,527.55","1,500.00","1,500.00","1,465.00","1,468.40","1,470.10","1,477.26","39,66,161","5,85,90,47,298.70","2,14,252","26,44,416","66.67"
"HCLTECH","EQ","02-Apr-2025","1,530.35","1,515.00","1,538.55","1,506.40","1,531.00","1,527.55","1,524.27","31,67,863","4,82,86,63,976.40","1,08,710","19,16,205","60.49"
"HCLTECH","EQ","01-Apr-2025","1,592.50","1,577.00","1,585.00","1,526.10","1,534.50","1,530.35","1,549.26","41,26,827","6,39,35,17,652.35","1,91,916","26,02,484","63.06"
"HCLTECH","EQ","28-Mar-2025","1,630.15","1,616.10","1,625.55","1,581.60","1,591.00","1,592.50","1,603.17","22,11,077","3,54,47,37,955.45","80,891","13,99,939","63.31"
"HCLTECH","EQ","27-Mar-2025","1,633.40","1,625.65","1,645.00","1,613.55","1,637.25","1,630.15","1,626.44","33,83,080","5,50,23,69,601.75","1,12,017","22,83,013","67.48"
"HCLTECH","EQ","26-Mar-2025","1,624.90","1,624.90","1,644.95","1,622.00","1,625.65","1,633.40","1,634.48","30,96,513","5,06,11,83,927.45","1,06,271","19,91,362","64.31"
"HCLTECH","EQ","25-Mar-2025","1,604.15","1,622.00","1,658.95","1,618.95","1,621.05","1,624.90","1,633.44","49,06,013","8,01,36,90,211.65","1,75,718","22,47,553","45.81"
"HCLTECH","EQ","24-Mar-2025","1,566.70","1,591.00","1,610.90","1,560.00","1,602.85","1,604.15","1,590.29","24,87,843","3,95,63,91,435.80","1,00,840","15,63,534","62.85"
"HCLTECH","EQ","21-Mar-2025","1,562.00","1,535.10","1,592.05","1,521.50","1,565.00","1,566.70","1,567.64","81,09,210","12,71,23,07,970.70","1,57,465","57,57,983","71.01"
"HCLTECH","EQ","20-Mar-2025","1,544.45","1,547.85","1,582.10","1,547.05","1,555.00","1,562.00","1,568.78","46,08,677","7,22,99,82,395.50","1,83,935","31,03,344","67.34"
"HCLTECH","EQ","19-Mar-2025","1,558.20","1,558.50","1,561.35","1,525.10","1,547.00","1,544.45","1,536.19","45,22,829","6,94,79,16,763.10","1,63,793","32,01,717","70.79"
"HCLTECH","EQ","18-Mar-2025","1,545.15","1,545.15","1,560.95","1,530.65","1,560.95","1,558.20","1,553.11","29,30,865","4,55,19,48,771.15","1,10,392","18,13,788","61.89"
"HCLTECH","EQ","17-Mar-2025","1,534.75","1,528.00","1,547.55","1,519.05","1,545.00","1,545.15","1,532.81","20,29,100","3,11,02,21,525.20","1,02,852","10,10,711","49.81"
"HCLTECH","EQ","13-Mar-2025","1,540.60","1,540.60","1,547.95","1,529.15","1,532.00","1,534.75","1,536.04","19,83,351","3,04,65,09,090.20","1,09,012","11,39,537","57.46"
"HCLTECH","EQ","12-Mar-2025","1,567.85","1,556.00","1,565.00","1,507.10","1,537.60","1,540.60","1,526.42","31,13,860","4,75,30,43,277.90","1,27,422","18,03,672","57.92"
"HCLTECH","EQ","11-Mar-2025","1,549.30","1,529.95","1,573.95","1,522.60","1,567.00","1,567.85","1,553.21","18,46,190","2,86,75,23,976.00","1,16,653","11,70,180","63.38"
"HCLTECH","EQ","10-Mar-2025","1,557.95","1,557.00","1,572.45","1,547.00","1,549.80","1,549.30","1,558.35","18,55,766","2,89,19,26,346.10","1,11,573","11,28,126","60.79"
"HCLTECH","EQ","07-Mar-2025","1,585.45","1,582.65","1,587.00","1,555.60","1,558.60","1,557.95","1,564.26","20,91,986","3,27,24,06,893.85","1,17,645","13,66,548","65.32"
"HCLTECH","EQ","06-Mar-2025","1,572.95","1,580.00","1,594.70","1,575.15","1,582.65","1,585.45","1,584.44","20,11,489","3,18,70,93,190.95","1,07,474","11,69,543","58.14"
"HCLTECH","EQ","05-Mar-2025","1,535.50","1,532.00","1,581.40","1,531.05","1,573.00","1,572.95","1,569.69","31,12,003","4,88,48,79,584.80","1,32,849","19,25,025","61.86"
"HCLTECH","EQ","04-Mar-2025","1,572.40","1,560.00","1,560.00","1,523.00","1,536.50","1,535.50","1,539.73","32,46,644","4,99,89,68,940.20","1,43,743","21,09,800","64.98"
"HCLTECH","EQ","03-Mar-2025","1,575.05","1,575.05","1,603.40","1,568.45","1,573.80","1,572.40","1,579.48","17,84,684","2,81,88,78,989.70","1,13,522","11,35,514","63.63"
"HCLTECH","EQ","28-Feb-2025","1,629.20","1,612.00","1,614.95","1,562.45","1,576.70","1,575.05","1,574.60","49,10,121","7,73,14,60,507.50","2,57,806","34,21,981","69.69"
"HCLTECH","EQ","27-Feb-2025","1,636.10","1,620.00","1,660.00","1,615.20","1,621.00","1,629.20","1,626.13","22,66,866","3,68,62,19,278.00","1,23,330","15,71,739","69.34"
"HCLTECH","EQ","25-Feb-2025","1,644.05","1,636.00","1,651.95","1,631.25","1,635.10","1,636.10","1,640.84","19,51,519","3,20,21,23,013.90","1,02,638","11,31,656","57.99"
"HCLTECH","EQ","24-Feb-2025","1,700.70","1,685.00","1,690.00","1,637.60","1,642.75","1,644.05","1,649.63","44,55,420","7,34,98,03,888.05","2,53,025","28,20,504","63.31"
"HCLTECH","EQ","21-Feb-2025","1,687.55","1,690.00","1,704.15","1,685.15","1,695.65","1,700.70","1,696.62","12,22,563","2,07,42,29,080.55","1,13,308","7,69,058","62.91"
"HCLTECH","EQ","20-Feb-2025","1,712.30","1,705.20","1,714.55","1,683.55","1,690.90","1,687.55","1,696.15","16,81,532","2,85,21,28,062.35","1,27,006","10,64,858","63.33"
"HCLTECH","EQ","19-Feb-2025","1,725.50","1,723.20","1,731.60","1,703.45","1,710.00","1,712.30","1,714.19","12,94,110","2,21,83,47,233.65","76,094","7,37,905","57.02"
"HCLTECH","EQ","18-Feb-2025","1,709.90","1,706.00","1,728.50","1,701.25","1,725.00","1,725.50","1,719.23","15,11,900","2,59,93,01,789.60","81,098","9,86,185","65.23"
"HCLTECH","EQ","17-Feb-2025","1,711.25","1,711.25","1,720.15","1,694.10","1,709.60","1,709.90","1,707.80","11,27,023","1,92,47,33,916.90","1,26,871","5,98,961","53.15"
"HCLTECH","EQ","14-Feb-2025","1,703.10","1,711.00","1,723.40","1,699.95","1,711.60","1,711.25","1,709.15","14,60,459","2,49,61,48,466.25","80,952","8,79,075","60.19"
"HCLTECH","EQ","13-Feb-2025","1,717.30","1,712.00","1,729.95","1,700.25","1,704.80","1,703.10","1,712.75","18,38,463","3,14,88,28,257.85","91,677","10,44,420","56.81"
"HCLTECH","EQ","12-Feb-2025","1,723.20","1,723.90","1,742.40","1,699.15","1,716.05","1,717.30","1,717.61","22,14,307","3,80,33,06,655.25","1,42,727","14,58,550","65.87"
"HCLTECH","EQ","11-Feb-2025","1,733.85","1,742.80","1,749.00","1,715.00","1,723.90","1,723.20","1,732.76","17,02,553","2,95,01,09,312.05","90,830","9,62,369","56.53"
"HCLTECH","EQ","10-Feb-2025","1,725.65","1,723.95","1,740.00","1,712.10","1,734.00","1,733.85","1,728.54","18,23,071","3,15,12,48,711.70","68,108","12,25,170","67.20"
"HCLTECH","EQ","07-Feb-2025","1,723.50","1,723.15","1,731.00","1,700.65","1,724.00","1,725.65","1,720.82","24,28,098","4,17,83,25,236.50","76,538","17,55,400","72.30"
"HCLTECH","EQ","06-Feb-2025","1,712.85","1,723.85","1,728.45","1,712.85","1,724.10","1,723.50","1,719.71","20,57,798","3,53,88,21,096.40","1,35,442","13,03,627","63.35"
"HCLTECH","EQ","05-Feb-2025","1,732.55","1,730.00","1,746.80","1,710.00","1,712.00","1,712.85","1,718.44","26,81,942","4,60,87,59,100.85","1,06,585","19,52,755","72.81"
"HCLTECH","EQ","04-Feb-2025","1,692.00","1,695.10","1,735.90","1,692.05","1,732.45","1,732.55","1,712.68","36,47,768","6,24,74,59,080.90","1,59,207","24,36,600","66.80"
"HCLTECH","EQ","03-Feb-2025","1,694.00","1,665.00","1,700.60","1,661.50","1,693.00","1,692.00","1,686.67","26,59,929","4,48,64,18,428.45","1,50,634","19,72,069","74.14"
"HCLTECH","EQ","01-Feb-2025","1,725.45","1,726.00","1,731.95","1,688.00","1,694.70","1,694.00","1,704.35","5,69,018","96,98,08,246.15","39,652","2,20,309","38.72"
"HCLTECH","EQ","31-Jan-2025","1,713.10","1,709.05","1,738.20","1,709.05","1,730.00","1,725.45","1,724.09","20,33,832","3,50,65,06,163.30","79,215","13,58,376","66.79"
"HCLTECH","EQ","30-Jan-2025","1,719.00","1,722.00","1,732.95","1,697.85","1,717.90","1,713.10","1,716.41","25,43,744","4,36,61,05,666.30","1,25,674","17,76,644","69.84"
"HCLTECH","EQ","29-Jan-2025","1,693.25","1,696.00","1,724.10","1,696.00","1,720.65","1,719.00","1,715.29","37,33,620","6,40,42,45,749.20","1,17,810","27,28,087","73.07"
"HCLTECH","EQ","28-Jan-2025","1,711.95","1,711.95","1,730.50","1,691.00","1,694.50","1,693.25","1,707.81","50,79,829","8,67,53,76,616.75","1,94,141","34,11,572","67.16"
"HCLTECH","EQ","27-Jan-2025","1,792.85","1,775.00","1,779.75","1,707.30","1,710.55","1,711.95","1,734.65","41,74,844","7,24,19,06,323.30","1,43,422","31,10,786","74.51"
"HCLTECH","EQ","24-Jan-2025","1,807.00","1,800.00","1,829.40","1,791.10","1,796.00","1,792.85","1,803.18","31,71,259","5,71,83,48,831.80","98,899","22,71,693","71.63"
"HCLTECH","EQ","23-Jan-2025","1,827.70","1,817.05","1,828.95","1,804.20","1,806.95","1,807.00","1,814.54","37,50,930","6,80,62,27,425.65","1,46,553","24,00,408","64.00"
"HCLTECH","EQ","22-Jan-2025","1,802.40","1,808.20","1,831.45","1,804.05","1,828.00","1,827.70","1,820.11","30,09,261","5,47,71,74,600.45","1,76,695","18,90,946","62.84"
"HCLTECH","EQ","21-Jan-2025","1,796.20","1,791.40","1,820.75","1,791.40","1,804.05","1,802.40","1,805.77","40,05,357","7,23,27,59,540.35","2,00,700","23,86,736","59.59"
"HCLTECH","EQ","20-Jan-2025","1,788.90","1,790.10","1,799.00","1,762.60","1,794.95","1,796.20","1,785.22","34,01,004","6,07,15,50,248.55","1,56,557","23,59,404","69.37"
"HCLTECH","EQ","17-Jan-2025","1,792.25","1,773.00","1,793.10","1,750.05","1,789.45","1,788.90","1,776.06","24,24,374","4,30,58,21,954.95","1,76,981","12,90,597","53.23"
"HCLTECH","EQ","16-Jan-2025","1,825.70","1,833.00","1,837.95","1,785.30","1,790.15","1,792.25","1,796.66","53,62,008","9,63,36,92,689.40","2,60,626","37,36,218","69.68"
"HCLTECH","EQ","15-Jan-2025","1,813.55","1,836.00","1,843.55","1,812.55","1,825.70","1,825.70","1,824.99","33,50,594","6,11,48,02,982.45","2,21,654","19,53,517","58.30"
"HCLTECH","EQ","14-Jan-2025","1,989.40","1,936.10","1,939.00","1,797.75","1,819.95","1,813.55","1,824.43","1,58,19,311","28,86,12,17,134.40","6,00,156","87,71,029","55.45"
"HCLTECH","EQ","13-Jan-2025","1,995.10","1,994.90","2,012.20","1,965.40","1,975.00","1,989.40","1,992.36","56,94,121","11,34,47,60,287.75","1,80,247","37,58,232","66.00"
"HCLTECH","EQ","10-Jan-2025","1,934.80","1,936.00","2,002.35","1,935.25","1,997.10","1,995.10","1,977.11","48,02,079","9,49,42,50,831.60","2,34,018","26,76,052","55.73"
"HCLTECH","EQ","09-Jan-2025","1,932.25","1,926.80","1,944.45","1,920.00","1,934.00","1,934.80","1,935.70","27,42,139","5,30,79,58,003.95","1,27,128","17,54,355","63.98"
"HCLTECH","EQ","08-Jan-2025","1,915.90","1,906.30","1,938.50","1,894.55","1,932.90","1,932.25","1,915.00","23,72,138","4,54,26,49,572.20","1,61,359","14,84,307","62.57"
"HCLTECH","EQ","07-Jan-2025","1,953.05","1,960.00","1,981.00","1,908.90","1,916.75","1,915.90","1,930.16","24,94,547","4,81,48,70,548.30","1,17,446","15,13,882","60.69"
"HCLTECH","EQ","06-Jan-2025","1,946.65","1,951.25","1,973.40","1,930.00","1,948.60","1,953.05","1,951.88","17,89,037","3,49,19,88,428.35","1,05,379","10,79,773","60.35"
"HCLTECH","EQ","03-Jan-2025","1,972.20","1,980.00","1,992.10","1,941.00","1,943.00","1,946.65","1,956.95","28,53,344","5,58,38,62,264.80","1,48,177","18,13,441","63.55"
"HCLTECH","EQ","02-Jan-2025","1,911.95","1,911.95","1,976.30","1,910.05","1,966.45","1,972.20","1,956.30","34,87,645","6,82,28,64,745.30","1,72,843","23,21,689","66.57"
"HCLTECH","EQ","01-Jan-2025","1,917.40","1,917.40","1,936.95","1,907.90","1,911.60","1,911.95","1,918.88","8,80,695","1,68,99,45,501.45","53,268","4,42,399","50.23"
