"Symbol  ","Series  ","Date  ","Prev Close  ","Open Price  ","High Price  ","Low Price  ","Last Price  ","Close Price  ","Average Price ","Total Traded Quantity  ","Turnover ₹  ","No. of Trades  ","Deliverable Qty  ","% Dly Qt to Traded Qty  "
"TCS","EQ","01-Oct-2025","2,888.40","2,891.00","2,924.80","2,866.60","2,915.10","2,914.20","2,897.26","19,52,902","5,65,80,70,903.00","1,24,217","9,53,174","48.81"
"TCS","EQ","30-Sep-2025","2,896.10","2,911.00","2,915.30","2,885.10","2,891.00","2,888.40","2,895.89","22,53,458","6,52,57,55,380.40","2,01,510","13,19,728","58.56"
"TCS","EQ","29-Sep-2025","2,899.10","2,916.00","2,929.30","2,894.00","2,904.30","2,896.10","2,904.37","31,10,035","9,03,26,90,025.70","1,79,197","21,20,974","68.20"
"TCS","EQ","26-Sep-2025","2,957.40","2,941.00","2,954.80","2,891.30","2,905.40","2,899.10","2,915.19","39,34,636","11,47,02,04,570.00","3,90,339","25,54,500","64.92"
"TCS","EQ","25-Sep-2025","3,035.40","3,022.00","3,029.60","2,951.00","2,958.00","2,957.40","2,977.56","49,74,361","14,81,14,52,426.90","4,18,858","34,33,593","69.03"
"TCS","EQ","24-Sep-2025","3,062.40","3,050.00","3,057.00","3,033.00","3,036.80","3,035.40","3,044.04","16,25,714","4,94,87,46,206.60","1,01,133","10,77,171","66.26"
"TCS","EQ","23-Sep-2025","3,073.80","3,070.00","3,080.70","3,052.00","3,065.00","3,062.40","3,063.85","31,77,741","9,73,61,21,756.20","1,41,198","16,80,183","52.87"
"TCS","EQ","22-Sep-2025","3,169.20","3,095.00","3,106.90","3,065.00","3,075.50","3,073.80","3,082.86","36,34,901","11,20,58,89,441.10","3,21,272","19,89,475","54.73"
"TCS","EQ","19-Sep-2025","3,176.70","3,170.00","3,180.50","3,144.00","3,171.00","3,169.20","3,163.36","49,01,694","15,50,58,26,514.10","1,09,280","36,74,528","74.96"
"TCS","EQ","18-Sep-2025","3,172.80","3,185.00","3,203.00","3,161.40","3,177.00","3,176.70","3,179.00","26,33,138","8,37,07,38,058.40","1,47,801","14,58,914","55.41"
"TCS","EQ","17-Sep-2025","3,145.70","3,152.00","3,182.40","3,142.40","3,175.00","3,172.80","3,170.19","24,18,271","7,66,63,88,043.20","1,00,973","16,47,994","68.15"
"TCS","EQ","16-Sep-2025","3,111.90","3,128.00","3,150.00","3,109.10","3,147.90","3,145.70","3,132.70","25,73,429","8,06,17,82,019.30","96,675","14,89,928","57.90"
"TCS","EQ","15-Sep-2025","3,133.40","3,134.00","3,134.00","3,096.00","3,112.50","3,111.90","3,108.20","17,32,539","5,38,50,83,002.30","1,45,801","12,23,812","70.64"
"TCS","EQ","12-Sep-2025","3,124.20","3,144.00","3,148.70","3,121.00","3,133.00","3,133.40","3,134.12","14,47,167","4,53,55,89,799.80","1,03,589","9,93,836","68.67"
"TCS","EQ","11-Sep-2025","3,110.00","3,139.00","3,139.00","3,110.10","3,125.20","3,124.20","3,121.51","22,63,446","7,06,53,62,076.90","1,26,730","11,77,834","52.04"
"TCS","EQ","10-Sep-2025","3,049.40","3,056.40","3,122.70","3,053.40","3,110.00","3,110.00","3,104.63","20,79,428","6,45,58,61,143.70","1,27,545","9,38,263","45.12"
"TCS","EQ","09-Sep-2025","3,019.00","3,032.10","3,060.00","3,030.80","3,052.00","3,049.40","3,048.62","24,89,301","7,58,89,29,067.90","1,64,479","10,49,895","42.18"
"TCS","EQ","08-Sep-2025","3,048.30","3,050.00","3,064.90","3,016.00","3,023.20","3,019.00","3,028.84","26,26,187","7,95,42,91,229.00","1,12,429","17,20,345","65.51"
"TCS","EQ","05-Sep-2025","3,095.70","3,097.10","3,103.40","3,028.60","3,048.00","3,048.30","3,052.10","28,02,055","8,55,21,62,278.60","2,03,461","14,65,593","52.30"
"TCS","EQ","04-Sep-2025","3,097.50","3,116.00","3,118.00","3,090.80","3,095.80","3,095.70","3,101.37","14,81,391","4,59,43,43,759.60","1,04,731","7,69,710","51.96"
"TCS","EQ","03-Sep-2025","3,111.50","3,129.90","3,141.90","3,088.00","3,100.00","3,097.50","3,102.69","17,99,774","5,58,41,47,665.60","1,06,698","10,25,073","56.96"
"TCS","EQ","02-Sep-2025","3,112.60","3,121.10","3,155.00","3,103.10","3,112.00","3,111.50","3,125.54","21,85,229","6,83,00,18,367.90","1,54,171","11,34,456","51.91"
"TCS","EQ","01-Sep-2025","3,084.70","3,090.00","3,131.10","3,090.00","3,111.00","3,112.60","3,118.12","12,46,862","3,88,78,60,373.50","85,857","4,95,607","39.75"
"TCS","EQ","29-Aug-2025","3,093.70","3,093.00","3,115.00","3,077.20","3,083.80","3,084.70","3,093.86","22,71,789","7,02,86,04,709.30","1,09,782","13,74,444","60.50"
"TCS","EQ","28-Aug-2025","3,157.20","3,145.00","3,146.50","3,086.50","3,098.00","3,093.70","3,110.39","31,16,051","9,69,21,21,881.30","2,04,600","17,52,435","56.24"
"TCS","EQ","26-Aug-2025","3,140.60","3,129.00","3,162.00","3,120.00","3,157.00","3,157.20","3,152.41","55,22,097","17,40,79,35,331.00","1,73,962","39,83,150","72.13"
"TCS","EQ","25-Aug-2025","3,054.00","3,087.30","3,152.00","3,077.10","3,142.10","3,140.60","3,133.79","34,48,370","10,80,64,64,376.70","2,00,973","17,96,383","52.09"
"TCS","EQ","22-Aug-2025","3,102.60","3,086.00","3,095.70","3,050.00","3,054.70","3,054.00","3,068.45","15,93,791","4,89,04,62,450.30","82,740","8,36,020","52.45"
"TCS","EQ","21-Aug-2025","3,098.60","3,130.00","3,130.00","3,083.10","3,100.00","3,102.60","3,107.84","32,30,726","10,04,05,86,025.70","1,19,697","20,28,606","62.79"
"TCS","EQ","20-Aug-2025","3,016.20","3,010.90","3,103.40","3,010.90","3,094.80","3,098.60","3,078.21","49,52,358","15,24,44,01,986.40","1,90,110","32,10,074","64.82"
"TCS","EQ","19-Aug-2025","3,011.20","3,011.20","3,025.00","3,011.10","3,018.00","3,016.20","3,016.58","26,50,784","7,99,62,91,836.90","1,19,303","20,72,920","78.20"
"TCS","EQ","18-Aug-2025","3,022.30","3,046.50","3,049.00","3,003.40","3,013.00","3,011.20","3,015.34","29,45,609","8,88,20,05,616.60","1,37,367","20,14,568","68.39"
"TCS","EQ","14-Aug-2025","3,036.20","3,034.00","3,055.90","3,019.10","3,022.50","3,022.30","3,032.52","33,42,174","10,13,52,12,616.40","1,94,661","22,90,360","68.53"
"TCS","EQ","13-Aug-2025","3,035.40","3,036.10","3,044.40","3,028.60","3,035.00","3,036.20","3,037.72","21,48,166","6,52,55,33,464.30","1,17,340","14,87,436","69.24"
"TCS","EQ","12-Aug-2025","3,040.80","3,041.00","3,096.40","3,026.90","3,039.80","3,035.40","3,057.38","33,58,232","10,26,73,95,734.80","1,65,565","20,92,242","62.30"
"TCS","EQ","11-Aug-2025","3,036.40","3,036.40","3,049.90","3,021.30","3,042.00","3,040.80","3,040.50","18,84,215","5,72,89,58,255.60","1,32,617","13,40,095","71.12"
"TCS","EQ","08-Aug-2025","3,047.00","3,048.10","3,059.80","3,025.00","3,031.90","3,036.40","3,043.58","27,62,140","8,40,68,05,181.00","1,19,961","19,11,858","69.22"
"TCS","EQ","07-Aug-2025","3,032.30","3,016.00","3,051.60","3,010.90","3,049.10","3,047.00","3,032.09","25,43,076","7,71,08,29,083.30","1,38,156","16,64,541","65.45"
"TCS","EQ","06-Aug-2025","3,063.90","3,063.00","3,066.80","3,026.00","3,031.60","3,032.30","3,037.10","14,87,081","4,51,64,12,670.50","1,09,992","10,06,545","67.69"
"TCS","EQ","05-Aug-2025","3,074.40","3,074.40","3,077.50","3,042.00","3,060.00","3,063.90","3,057.96","19,27,996","5,89,57,39,286.30","1,18,848","13,80,270","71.59"
"TCS","EQ","04-Aug-2025","3,003.00","3,009.10","3,079.40","2,991.60","3,078.70","3,074.40","3,046.24","25,19,252","7,67,42,44,863.50","1,54,005","17,75,012","70.46"
"TCS","EQ","01-Aug-2025","3,036.80","3,029.90","3,036.80","3,000.00","3,001.10","3,003.00","3,013.79","20,53,847","6,18,98,63,144.50","1,54,119","13,78,316","67.11"
"TCS","EQ","31-Jul-2025","3,053.60","3,041.70","3,059.80","3,015.00","3,033.20","3,036.80","3,034.36","29,68,371","9,00,71,05,954.30","1,99,367","18,43,385","62.10"
"TCS","EQ","30-Jul-2025","3,056.00","3,060.00","3,069.00","3,047.20","3,052.10","3,053.60","3,058.58","28,80,121","8,80,90,78,906.80","1,27,490","22,97,558","79.77"
"TCS","EQ","29-Jul-2025","3,079.30","3,060.00","3,074.00","3,041.20","3,057.00","3,056.00","3,056.04","47,85,312","14,62,40,90,930.70","2,47,039","37,01,660","77.35"
"TCS","EQ","28-Jul-2025","3,135.80","3,110.00","3,118.00","3,069.90","3,085.80","3,079.30","3,092.56","33,74,473","10,43,57,52,450.00","2,73,133","22,28,745","66.05"
"TCS","EQ","25-Jul-2025","3,148.00","3,140.00","3,156.90","3,125.60","3,140.00","3,135.80","3,140.77","25,68,917","8,06,83,75,805.90","1,05,704","18,65,883","72.63"
"TCS","EQ","24-Jul-2025","3,179.10","3,165.10","3,173.70","3,140.00","3,144.90","3,148.00","3,155.37","29,34,778","9,26,03,12,011.30","1,02,612","20,78,166","70.81"
"TCS","EQ","23-Jul-2025","3,159.60","3,159.60","3,182.00","3,157.60","3,175.00","3,179.10","3,169.59","19,22,875","6,09,47,30,938.80","96,628","14,44,368","75.12"
"TCS","EQ","22-Jul-2025","3,158.20","3,159.60","3,180.10","3,154.60","3,164.70","3,159.60","3,163.54","31,98,036","10,11,71,07,299.10","1,38,279","23,68,727","74.07"
"TCS","EQ","21-Jul-2025","3,189.90","3,190.00","3,197.60","3,152.00","3,158.90","3,158.20","3,162.44","38,44,346","12,15,75,19,336.90","1,95,683","30,15,136","78.43"
"TCS","EQ","18-Jul-2025","3,209.20","3,225.00","3,228.80","3,187.00","3,189.60","3,189.90","3,201.13","34,32,645","10,98,83,48,160.40","1,95,464","26,99,991","78.66"
"TCS","EQ","17-Jul-2025","3,233.10","3,224.10","3,242.00","3,204.10","3,207.70","3,209.20","3,220.48","29,47,640","9,49,28,07,475.50","1,57,207","18,67,207","63.35"
"TCS","EQ","16-Jul-2025","3,252.30","3,227.00","3,244.90","3,220.60","3,230.90","3,233.10","3,235.91","25,40,733","8,22,15,86,412.60","1,72,998","18,36,366","72.28"
"TCS","EQ","15-Jul-2025","3,222.70","3,206.00","3,259.40","3,206.00","3,252.00","3,252.30","3,243.32","25,90,889","8,40,30,81,368.10","1,71,257","17,62,338","68.02"
"TCS","EQ","14-Jul-2025","3,266.00","3,266.00","3,272.00","3,200.00","3,227.50","3,222.70","3,224.72","39,24,009","12,65,38,11,861.80","3,96,894","27,60,493","70.35"
"TCS","EQ","11-Jul-2025","3,382.00","3,299.90","3,335.00","3,261.10","3,264.50","3,266.00","3,295.45","76,35,550","25,16,25,51,686.40","5,52,284","50,62,574","66.30"
"TCS","EQ","10-Jul-2025","3,383.80","3,380.00","3,399.00","3,356.00","3,395.00","3,382.00","3,379.02","30,35,012","10,25,53,61,029.90","1,76,792","17,19,068","56.64"
"TCS","EQ","09-Jul-2025","3,406.20","3,410.00","3,414.00","3,367.00","3,386.00","3,383.80","3,387.16","20,34,938","6,89,26,61,354.30","1,91,376","12,79,329","62.87"
"TCS","EQ","08-Jul-2025","3,411.70","3,405.00","3,425.00","3,393.40","3,406.00","3,406.20","3,407.01","23,25,242","7,92,21,16,743.70","1,78,045","16,61,198","71.44"
"TCS","EQ","07-Jul-2025","3,419.80","3,418.30","3,426.10","3,408.40","3,410.60","3,411.70","3,417.70","16,39,174","5,60,22,06,127.80","73,810","11,18,374","68.23"
"TCS","EQ","04-Jul-2025","3,400.80","3,408.00","3,427.00","3,390.10","3,420.00","3,419.80","3,413.91","11,09,320","3,78,71,17,009.90","87,593","6,44,036","58.06"
"TCS","EQ","03-Jul-2025","3,423.30","3,430.00","3,435.30","3,397.60","3,400.00","3,400.80","3,414.55","25,31,870","8,64,52,07,975.40","1,31,370","18,19,603","71.87"
"TCS","EQ","02-Jul-2025","3,429.70","3,487.20","3,489.90","3,420.00","3,423.50","3,423.30","3,445.44","30,90,585","10,64,84,36,048.10","1,11,947","17,16,364","55.54"
"TCS","EQ","01-Jul-2025","3,462.00","3,455.00","3,485.00","3,413.50","3,430.00","3,429.70","3,439.04","23,75,183","8,16,83,54,151.00","1,25,874","13,76,618","57.96"
